,name,label
52100,0_87513,26
52101,0_87516,24
52102,0_87519,2
52103,0_87520,32
52104,0_87521,3
52105,0_87522,28
52106,0_87525,26
52107,0_87526,28
52108,0_87527,8
52109,0_87528,28
52110,0_87529,28
52111,0_87530,24
52112,0_87531,28
52113,0_87532,28
52114,0_87533,28
52115,0_87534,8
52116,0_87536,28
52117,0_87537,5
52118,0_87539,7
52119,0_87540,8
52120,0_87541,28
52121,0_87542,24
52122,0_87544,26
52123,0_87546,28
52124,0_87547,26
52125,0_87548,26
52126,0_87549,9
52127,0_87551,28
52128,0_87552,31
52129,0_87553,8
52130,0_87554,24
52131,0_87556,28
52132,0_87557,24
52133,0_87558,28
52134,0_87560,32
52135,0_87561,8
52136,0_87563,2
52137,0_87565,22
52138,0_87566,24
52139,0_87567,28
52140,0_87568,5
52141,0_87569,4
52142,0_87570,5
52143,0_87571,26
52144,0_87579,9
52145,0_87581,24
52146,0_87584,24
52147,0_87586,4
52148,0_87587,28
52149,0_87589,8
52150,0_87590,28
52151,0_87591,28
52152,0_87592,2
52153,0_87593,9
52154,0_87594,4
52155,0_87595,28
52156,0_87597,26
52157,0_87598,28
52158,0_87599,28
52159,0_87600,28
52160,0_87602,17
52161,0_87603,28
52162,0_87604,22
52163,0_87605,4
52164,0_87608,5
52165,0_87610,3
52166,0_87613,9
52167,0_87614,26
52168,0_87615,28
52169,0_87617,2
52170,0_87620,27
52171,0_87621,24
52172,0_87622,28
52173,0_87626,28
52174,0_87627,8
52175,0_87628,28
52176,0_87632,24
52177,0_87635,5
52178,0_87637,0
52179,0_87639,24
52180,0_87641,24
52181,0_87642,28
52182,0_87644,5
52183,0_87646,24
52184,0_87647,13
52185,0_87648,22
52186,0_87649,9
52187,0_87650,23
52188,0_87651,23
52189,0_87652,4
52190,0_87655,24
52191,0_87657,24
52192,0_87658,28
52193,0_87659,28
52194,0_87660,27
52195,0_87661,28
52196,0_87662,24
52197,0_87664,24
52198,0_87665,28
52199,0_87668,23
52200,0_87669,28
52201,0_87674,8
52202,0_87677,24
52203,0_87678,13
52204,0_87680,23
52205,0_87682,8
52206,0_87683,26
52207,0_87686,25
52208,0_87689,5
52209,0_87690,28
52210,0_87692,28
52211,0_87693,22
52212,0_87695,2
52213,0_87697,24
52214,0_87699,4
52215,0_87700,8
52216,0_87701,23
52217,0_87702,27
52218,0_87703,7
52219,0_87707,28
52220,0_87708,5
52221,0_87709,28
52222,0_87710,28
52223,0_87711,28
52224,0_87713,9
52225,0_87717,8
52226,0_87718,2
52227,0_87719,31
52228,0_87720,3
52229,0_87721,5
52230,0_87722,25
52231,0_87724,24
52232,0_87725,2
52233,0_87728,28
52234,0_87731,28
52235,0_87732,28
52236,0_87733,18
52237,0_87735,28
52238,0_87736,8
52239,0_87737,5
52240,0_87740,28
52241,0_87741,9
52242,0_87742,8
52243,0_87745,28
52244,0_87746,28
52245,0_87750,28
52246,0_87751,4
52247,0_87756,24
52248,0_87757,13
52249,0_87760,9
52250,0_87761,24
52251,0_87763,25
52252,0_87764,28
52253,0_87765,24
52254,0_87767,3
52255,0_87768,4
52256,0_87769,22
52257,0_87770,27
52258,0_87771,31
52259,0_87772,28
52260,0_87775,24
52261,0_87788,28
52262,0_87789,4
52263,0_87790,5
52264,0_87792,28
52265,0_87794,24
52266,0_87799,7
52267,0_87800,29
52268,0_87801,4
52269,0_87802,2
52270,0_87806,20
52271,0_87807,3
52272,0_87808,4
52273,0_87809,24
52274,0_87813,24
52275,0_87816,24
52276,0_87818,8
52277,0_87819,28
52278,0_87821,24
52279,0_87822,7
52280,0_87823,23
52281,0_87827,24
52282,0_87828,24
52283,0_87830,4
52284,0_87834,23
52285,0_87836,26
52286,0_87837,28
52287,0_87838,24
52288,0_87839,24
52289,0_87840,26
52290,0_87841,24
52291,0_87844,27
52292,0_87845,9
52293,0_87846,3
52294,0_87850,27
52295,0_87851,31
52296,0_87853,27
52297,0_87856,31
52298,0_87858,4
52299,0_87860,18
52300,0_87861,13
52301,0_87862,28
52302,0_87866,4
52303,0_87867,24
52304,0_87869,31
52305,0_87874,3
52306,0_87875,3
52307,0_87876,24
52308,0_87877,13
52309,0_87879,3
52310,0_87882,28
52311,0_87883,28
52312,0_87885,27
52313,0_87886,8
52314,0_87888,8
52315,0_87889,27
52316,0_87890,25
52317,0_87891,39
52318,0_87892,5
52319,0_87893,1
52320,0_87894,8
52321,0_87895,39
52322,0_87901,24
52323,0_87902,5
52324,0_87903,27
52325,0_87905,24
52326,0_87910,8
52327,0_87912,24
52328,0_87914,28
52329,0_87915,13
52330,0_87916,2
52331,0_87917,27
52332,0_87918,28
52333,0_87920,24
52334,0_87921,31
52335,0_87923,5
52336,0_87924,5
52337,0_87926,24
52338,0_87928,4
52339,0_87930,24
52340,0_87932,24
52341,0_87936,39
52342,0_87937,7
52343,0_87938,31
52344,0_87939,8
52345,0_87943,4
52346,0_87946,24
52347,0_87947,0
52348,0_87948,24
52349,0_87949,24
52350,0_87950,28
52351,0_87952,24
52352,0_87955,5
52353,0_87957,24
52354,0_87958,20
52355,0_87959,8
52356,0_87960,24
52357,0_87961,27
52358,0_87964,24
52359,0_87965,31
52360,0_87967,24
52361,0_87968,24
52362,0_87969,4
52363,0_87971,24
52364,0_87973,7
52365,0_87974,24
52366,0_87975,4
52367,0_87977,24
52368,0_87978,28
52369,0_87980,24
52370,0_87981,5
52371,0_87982,27
52372,0_87983,24
52373,0_87985,28
52374,0_87987,3
52375,0_87988,3
52376,0_87991,25
52377,0_87992,26
52378,0_87993,27
52379,0_87994,27
52380,0_87997,24
52381,0_87998,8
52382,0_88001,28
52383,0_88005,8
52384,0_88007,24
52385,0_88009,5
52386,0_88010,4
52387,0_88015,24
52388,0_88016,4
52389,0_88017,3
52390,0_88018,27
52391,0_88019,8
52392,0_88020,24
52393,0_88021,24
52394,0_88024,4
52395,0_88025,20
52396,0_88026,24
52397,0_88027,3
52398,0_88028,3
52399,0_88030,24
52400,0_88033,27
52401,0_88035,23
52402,0_88036,24
52403,0_88037,28
52404,0_88038,24
52405,0_88039,13
52406,0_88040,2
52407,0_88041,27
52408,0_88042,25
52409,0_88043,28
52410,0_88044,24
52411,0_88047,24
52412,0_88048,24
52413,0_88049,24
52414,0_88050,28
52415,0_88051,17
52416,0_88052,4
52417,0_88054,8
52418,0_88055,4
52419,0_88058,28
52420,0_88061,22
52421,0_88063,28
52422,0_88064,24
52423,0_88066,0
52424,0_88067,28
52425,0_88068,24
52426,0_88069,3
52427,0_88071,24
52428,0_88072,13
52429,0_88075,24
52430,0_88076,26
52431,0_88077,24
52432,0_88081,2
52433,0_88085,24
52434,0_88094,28
52435,0_88095,26
52436,0_88096,27
52437,0_88099,28
52438,0_88100,31
52439,0_88101,26
52440,0_88104,4
52441,0_88106,24
52442,0_88108,24
52443,0_88110,24
52444,0_88112,24
52445,0_88113,24
52446,0_88115,28
52447,0_88116,5
52448,0_88117,28
52449,0_88118,24
52450,0_88119,24
52451,0_88121,4
52452,0_88123,3
52453,0_88130,24
52454,0_88133,24
52455,0_88134,24
52456,0_88135,31
52457,0_88137,3
52458,0_88139,24
52459,0_88140,32
52460,0_88143,24
52461,0_88146,28
52462,0_88147,22
52463,0_88148,28
52464,0_88149,8
52465,0_88150,32
52466,0_88151,39
52467,0_88152,8
52468,0_88153,33
52469,0_88155,5
52470,0_88159,28
52471,0_88160,24
52472,0_88161,24
52473,0_88163,24
52474,0_88167,24
52475,0_88168,24
52476,0_88169,39
52477,0_88170,20
52478,0_88171,26
52479,0_88172,9
52480,0_88174,2
52481,0_88175,9
52482,0_88176,4
52483,0_88177,27
52484,0_88178,28
52485,0_88179,24
52486,0_88180,23
52487,0_88181,29
52488,0_88187,3
52489,0_88189,31
52490,0_88190,2
52491,0_88192,28
52492,0_88194,28
52493,0_88197,13
52494,0_88198,28
52495,0_88199,23
52496,0_88202,28
52497,0_88203,24
52498,0_88205,25
52499,0_88213,8
52500,0_88214,28
52501,0_88217,28
52502,0_88218,29
52503,0_88219,28
52504,0_88220,9
52505,0_88221,27
52506,0_88223,2
52507,0_88224,27
52508,0_88230,28
52509,0_88232,8
52510,0_88233,28
52511,0_88234,24
52512,0_88235,26
52513,0_88237,13
52514,0_88238,28
52515,0_88241,28
52516,0_88242,27
52517,0_88243,5
52518,0_88245,27
52519,0_88246,28
52520,0_88248,28
52521,0_88249,13
52522,0_88250,26
52523,0_88251,2
52524,0_88254,24
52525,0_88255,26
52526,0_88256,28
52527,0_88257,28
52528,0_88259,27
52529,0_88261,2
52530,0_88262,24
52531,0_88264,28
52532,0_88265,3
52533,0_88266,4
52534,0_88267,2
52535,0_88270,8
52536,0_88271,28
52537,0_88273,9
52538,0_88274,28
52539,0_88275,17
52540,0_88280,9
52541,0_88282,8
52542,0_88285,24
52543,0_88288,28
52544,0_88289,28
52545,0_88292,28
52546,0_88293,28
52547,0_88295,28
52548,0_88296,33
52549,0_88297,23
52550,0_88298,20
52551,0_88299,20
52552,0_88300,23
52553,0_88302,5
52554,0_88303,24
52555,0_88311,39
52556,0_88313,4
52557,0_88316,8
52558,0_88317,23
52559,0_88318,3
52560,0_88319,28
52561,0_88320,23
52562,0_88325,28
52563,0_88326,24
52564,0_88328,28
52565,0_88329,28
52566,0_88333,4
52567,0_88334,28
52568,0_88335,28
52569,0_88336,20
52570,0_88337,2
52571,0_88339,13
52572,0_88342,28
52573,0_88343,28
52574,0_88348,28
52575,0_88351,20
52576,0_88352,20
52577,0_88353,5
52578,0_88355,8
52579,0_88357,0
52580,0_88359,28
52581,0_88362,28
52582,0_88364,8
52583,0_88365,9
52584,0_88366,5
52585,0_88367,26
52586,0_88368,24
52587,0_88369,8
52588,0_88372,28
52589,0_88373,8
52590,0_88374,8
52591,0_88375,2
52592,0_88377,23
52593,0_88380,5
52594,0_88382,31
52595,0_88384,4
52596,0_88385,31
52597,0_88387,28
52598,0_88389,28
52599,0_88390,5
52600,0_88391,5
52601,0_88392,28
52602,0_88395,28
52603,0_88396,26
52604,0_88398,13
52605,0_88400,28
52606,0_88401,28
52607,0_88403,28
52608,0_88404,8
52609,0_88405,4
52610,0_88406,8
52611,0_88409,5
52612,0_88411,24
52613,0_88412,8
52614,0_88417,27
52615,0_88419,28
52616,0_88421,22
52617,0_88422,25
52618,0_88425,13
52619,0_88427,3
52620,0_88429,20
52621,0_88430,24
52622,0_88431,28
52623,0_88432,28
52624,0_88433,28
52625,0_88435,2
52626,0_88437,20
52627,0_88438,28
52628,0_88439,4
52629,0_88442,24
52630,0_88445,4
52631,0_88447,24
52632,0_88448,24
52633,0_88450,8
52634,0_88451,28
52635,0_88452,4
52636,0_88454,24
52637,0_88456,27
52638,0_88457,24
52639,0_88459,9
52640,0_88460,27
52641,0_88461,4
52642,0_88464,24
52643,0_88465,2
52644,0_88466,28
52645,0_88467,2
52646,0_88469,28
52647,0_88470,8
52648,0_88474,28
52649,0_88475,24
52650,0_88477,24
52651,0_88479,24
52652,0_88480,8
52653,0_88481,31
52654,0_88482,4
52655,0_88483,28
52656,0_88484,28
52657,0_88485,4
52658,0_88487,32
52659,0_88488,8
52660,0_88490,8
52661,0_88492,24
52662,0_88493,24
52663,0_88497,31
52664,0_88498,24
52665,0_88499,31
52666,0_88500,26
52667,0_88502,23
52668,0_88503,8
52669,0_88504,3
52670,0_88510,24
52671,0_88511,28
52672,0_88514,24
52673,0_88515,26
52674,0_88516,24
52675,0_88518,27
52676,0_88519,5
52677,0_88521,24
52678,0_88523,33
52679,0_88524,24
52680,0_88527,25
52681,0_88528,5
52682,0_88529,2
52683,0_88531,27
52684,0_88534,24
52685,0_88538,4
52686,0_88540,24
52687,0_88546,24
52688,0_88547,2
52689,0_88548,24
52690,0_88549,24
52691,0_88550,13
52692,0_88552,28
52693,0_88553,24
52694,0_88555,28
52695,0_88556,24
52696,0_88559,24
52697,0_88560,24
52698,0_88561,24
52699,0_88562,26
52700,0_88563,39
52701,0_88565,27
52702,0_88566,24
52703,0_88568,24
52704,0_88570,1
52705,0_88571,8
52706,0_88572,28
52707,0_88573,39
52708,0_88575,8
52709,0_88577,24
52710,0_88578,26
52711,0_88579,24
52712,0_88581,24
52713,0_88583,24
52714,0_88584,24
52715,0_88587,27
52716,0_88588,24
52717,0_88591,26
52718,0_88595,27
52719,0_88598,24
52720,0_88600,28
52721,0_88602,23
52722,0_88603,24
52723,0_88604,24
52724,0_88605,24
52725,0_88607,23
52726,0_88608,24
52727,0_88609,4
52728,0_88610,1
52729,0_88611,24
52730,0_88614,28
52731,0_88615,28
52732,0_88621,4
52733,0_88622,3
52734,0_88626,24
52735,0_88628,28
52736,0_88629,8
52737,0_88630,20
52738,0_88632,20
52739,0_88633,4
52740,0_88634,15
52741,0_88636,13
52742,0_88637,24
52743,0_88638,8
52744,0_88639,9
52745,0_88640,3
52746,0_88641,24
52747,0_88642,8
52748,0_88643,28
52749,0_88644,25
52750,0_88645,24
52751,0_88646,24
52752,0_88647,13
52753,0_88649,23
52754,0_88650,24
52755,0_88652,24
52756,0_88653,24
52757,0_88656,5
52758,0_88659,24
52759,0_88660,13
52760,0_88663,5
52761,0_88664,24
52762,0_88666,24
52763,0_88670,24
52764,0_88672,28
52765,0_88674,20
52766,0_88675,27
52767,0_88680,27
52768,0_88684,24
52769,0_88685,5
52770,0_88689,26
52771,0_88690,13
52772,0_88692,25
52773,0_88693,28
52774,0_88694,26
52775,0_88695,4
52776,0_88696,26
52777,0_88697,24
52778,0_88699,32
52779,0_88700,28
52780,0_88701,5
52781,0_88702,28
52782,0_88704,9
52783,0_88705,39
52784,0_88707,24
52785,0_88708,28
52786,0_88709,0
52787,0_88711,13
52788,0_88712,20
52789,0_88713,24
52790,0_88714,0
52791,0_88715,24
52792,0_88716,26
52793,0_88717,4
52794,0_88719,15
52795,0_88720,28
52796,0_88721,28
52797,0_88722,26
52798,0_88727,4
52799,0_88728,31
52800,0_88729,28
52801,0_88731,8
52802,0_88734,5
52803,0_88735,15
52804,0_88737,26
52805,0_88738,39
52806,0_88739,28
52807,0_88740,13
52808,0_88741,39
52809,0_88742,24
52810,0_88743,8
52811,0_88744,13
52812,0_88745,5
52813,0_88746,13
52814,0_88747,28
52815,0_88753,26
52816,0_88754,24
52817,0_88756,28
52818,0_88758,4
52819,0_88759,39
52820,0_88760,2
52821,0_88761,39
52822,0_88764,5
52823,0_88767,28
52824,0_88768,20
52825,0_88769,23
52826,0_88770,23
52827,0_88772,13
52828,0_88773,27
52829,0_88774,28
52830,0_88777,2
52831,0_88778,20
52832,0_88782,24
52833,0_88783,25
52834,0_88785,23
52835,0_88786,13
52836,0_88787,28
52837,0_88789,26
52838,0_88793,13
52839,0_88794,28
52840,0_88796,33
52841,0_88799,39
52842,0_88800,31
52843,0_88801,28
52844,0_88802,28
52845,0_88803,13
52846,0_88804,9
52847,0_88805,5
52848,0_88806,28
52849,0_88809,28
52850,0_88810,5
52851,0_88813,39
52852,0_88815,22
52853,0_88816,4
52854,0_88817,24
52855,0_88819,5
52856,0_88821,2
52857,0_88822,28
52858,0_88823,5
52859,0_88824,1
52860,0_88825,28
52861,0_88827,33
52862,0_88828,26
52863,0_88830,2
52864,0_88831,28
52865,0_88832,28
52866,0_88833,27
52867,0_88834,28
52868,0_88835,28
52869,0_88836,39
52870,0_88837,28
52871,0_88838,28
52872,0_88840,8
52873,0_88841,5
52874,0_88842,28
52875,0_88843,28
52876,0_88844,1
52877,0_88845,13
52878,0_88846,13
52879,0_88847,28
52880,0_88848,28
52881,0_88849,2
52882,0_88850,28
52883,0_88851,7
52884,0_88852,39
52885,0_88853,28
52886,0_88854,28
52887,0_88855,28
52888,0_88856,28
52889,0_88857,8
52890,0_88858,23
52891,0_88859,28
52892,0_88860,2
52893,0_88861,2
52894,0_88862,28
52895,0_88863,28
52896,0_88864,26
52897,0_88865,28
52898,0_88866,28
52899,0_88867,4
52900,0_88868,28
52901,0_88869,28
52902,0_88871,39
52903,0_88872,20
52904,0_88873,5
52905,0_88874,26
52906,0_88875,32
52907,0_88876,24
52908,0_88878,28
52909,0_88879,23
52910,0_88882,24
52911,0_88883,28
52912,0_88884,28
52913,0_88885,9
52914,0_88886,39
52915,0_88888,28
52916,0_88889,2
52917,0_88891,24
52918,0_88893,9
52919,0_88894,2
52920,0_88897,7
52921,0_88899,28
52922,0_88900,9
52923,0_88902,8
52924,0_88904,24
52925,0_88905,8
52926,0_88906,28
52927,0_88907,28
52928,0_88910,28
52929,0_88912,28
52930,0_88913,22
52931,0_88914,15
52932,0_88915,28
52933,0_88916,28
52934,0_88918,22
52935,0_88919,24
52936,0_88920,28
52937,0_88921,24
52938,0_88922,28
52939,0_88924,8
52940,0_88926,24
52941,0_88927,28
52942,0_88928,28
52943,0_88929,20
52944,0_88930,24
52945,0_88931,28
52946,0_88932,9
52947,0_88935,8
52948,0_88936,28
52949,0_88937,28
52950,0_88938,28
52951,0_88939,28
52952,0_88940,28
52953,0_88941,20
52954,0_88942,5
52955,0_88945,28
52956,0_88946,33
52957,0_88948,24
52958,0_88950,28
52959,0_88952,27
52960,0_88953,24
52961,0_88954,28
52962,0_88955,1
52963,0_88957,28
52964,0_88958,28
52965,0_88959,28
52966,0_88961,24
52967,0_88964,23
52968,0_88967,28
52969,0_88968,2
52970,0_88969,5
52971,0_88971,23
52972,0_88972,24
52973,0_88973,24
52974,0_88975,28
52975,0_88976,33
52976,0_88977,13
52977,0_88978,28
52978,0_88982,28
52979,0_88984,28
52980,0_88985,27
52981,0_88986,18
52982,0_88987,5
52983,0_88990,28
52984,0_88994,28
52985,0_88995,4
52986,0_88996,28
52987,0_88997,24
52988,0_89000,24
52989,0_89001,28
52990,0_89002,22
52991,0_89003,25
52992,0_89008,20
52993,0_89009,23
52994,0_89010,28
52995,0_89011,2
52996,0_89012,28
52997,0_89013,28
52998,0_89014,8
52999,0_89015,4
53000,0_89017,24
53001,0_89018,32
53002,0_89020,4
53003,0_89021,5
53004,0_89023,5
53005,0_89024,27
53006,0_89029,28
53007,0_89030,13
53008,0_89031,31
53009,0_89032,8
53010,0_89033,13
53011,0_89034,4
53012,0_89036,26
53013,0_89039,24
53014,0_89041,28
53015,0_89043,28
53016,0_89044,28
53017,0_89047,24
53018,0_89048,9
53019,0_89050,4
53020,0_89052,28
53021,0_89054,28
53022,0_89058,2
53023,0_89059,24
53024,0_89060,24
53025,0_89061,28
53026,0_89062,28
53027,0_89063,13
53028,0_89064,4
53029,0_89065,2
53030,0_89066,2
53031,0_89068,8
53032,0_89070,27
53033,0_89071,24
53034,0_89076,5
53035,0_89078,24
53036,0_89079,28
53037,0_89080,1
53038,0_89081,28
53039,0_89082,2
53040,0_89083,23
53041,0_89085,13
53042,0_89086,1
53043,0_89087,28
53044,0_89090,4
53045,0_89094,27
53046,0_89095,4
53047,0_89099,13
53048,0_89100,24
53049,0_89102,28
53050,0_89103,7
53051,0_89105,39
53052,0_89106,27
53053,0_89107,5
53054,0_89108,26
53055,0_89109,24
53056,0_89111,24
53057,0_89113,13
53058,0_89115,28
53059,0_89116,9
53060,0_89118,5
53061,0_89119,28
53062,0_89120,26
53063,0_89122,24
53064,0_89124,9
53065,0_89125,2
53066,0_89126,4
53067,0_89127,39
53068,0_89132,28
53069,0_89135,31
53070,0_89137,13
53071,0_89138,5
53072,0_89139,24
53073,0_89142,26
53074,0_89143,15
53075,0_89145,28
53076,0_89146,1
53077,0_89147,4
53078,0_89148,28
53079,0_89153,4
53080,0_89154,24
53081,0_89155,8
53082,0_89156,20
53083,0_89158,28
53084,0_89159,24
53085,0_89163,18
53086,0_89164,24
53087,0_89166,2
53088,0_89169,31
53089,0_89171,20
53090,0_89172,2
53091,0_89173,24
53092,0_89175,23
53093,0_89177,23
53094,0_89178,13
53095,0_89180,24
53096,0_89181,27
53097,0_89182,28
53098,0_89183,24
53099,0_89185,24
53100,0_89186,5
53101,0_89191,24
53102,0_89194,5
53103,0_89195,1
53104,0_89196,9
53105,0_89198,29
53106,0_89199,24
53107,0_89201,25
53108,0_89202,27
53109,0_89203,2
53110,0_89204,8
53111,0_89205,2
53112,0_89206,3
53113,0_89207,24
53114,0_89208,28
53115,0_89210,39
53116,0_89214,28
53117,0_89215,3
53118,0_89216,18
53119,0_89219,5
53120,0_89220,28
53121,0_89221,27
53122,0_89223,13
53123,0_89224,28
53124,0_89225,8
53125,0_89227,28
53126,0_89228,28
53127,0_89229,23
53128,0_89231,28
53129,0_89233,24
53130,0_89234,8
53131,0_89235,24
53132,0_89237,15
53133,0_89238,24
53134,0_89239,24
53135,0_89240,20
53136,0_89241,9
53137,0_89242,5
53138,0_89244,20
53139,0_89245,26
53140,0_89248,8
53141,0_89251,28
53142,0_89252,3
53143,0_89253,28
53144,0_89255,26
53145,0_89257,28
53146,0_89259,1
53147,0_89260,13
53148,0_89262,23
53149,0_89264,28
53150,0_89265,27
53151,0_89270,2
53152,0_89271,25
53153,0_89272,4
53154,0_89273,27
53155,0_89276,8
53156,0_89278,2
53157,0_89279,3
53158,0_89281,25
53159,0_89284,25
53160,0_89285,3
53161,0_89287,13
53162,0_89289,17
53163,0_89291,31
53164,0_89292,24
53165,0_89293,25
53166,0_89294,5
53167,0_89295,24
53168,0_89296,28
53169,0_89299,24
53170,0_89302,28
53171,0_89304,28
53172,0_89305,28
53173,0_89307,33
53174,0_89311,13
53175,0_89312,24
53176,0_89314,1
53177,0_89315,24
53178,0_89316,27
53179,0_89317,31
53180,0_89321,24
53181,0_89322,4
53182,0_89323,3
53183,0_89324,2
53184,0_89330,22
53185,0_89332,24
53186,0_89336,24
53187,0_89338,4
53188,0_89339,5
53189,0_89341,23
53190,0_89345,28
53191,0_89346,2
53192,0_89348,4
53193,0_89349,5
53194,0_89350,3
53195,0_89351,23
53196,0_89352,5
53197,0_89358,4
53198,0_89359,31
53199,0_89364,24
53200,0_89365,26
53201,0_89367,31
53202,0_89368,24
53203,0_89369,8
53204,0_89370,24
53205,0_89371,28
53206,0_89372,9
53207,0_89373,24
53208,0_89374,24
53209,0_89377,24
53210,0_89379,7
53211,0_89380,22
53212,0_89381,5
53213,0_89382,28
53214,0_89385,24
53215,0_89388,23
53216,0_89389,24
53217,0_89391,4
53218,0_89393,28
53219,0_89395,24
53220,0_89398,24
53221,0_89400,22
53222,0_89404,24
53223,0_89407,3
53224,0_89409,0
53225,0_89410,8
53226,0_89411,13
53227,0_89412,2
53228,0_89413,8
53229,0_89414,24
53230,0_89416,24
53231,0_89417,28
53232,0_89418,27
53233,0_89419,4
53234,0_89420,28
53235,0_89422,28
53236,0_89424,24
53237,0_89425,24
53238,0_89427,28
53239,0_89428,24
53240,0_89429,24
53241,0_89432,24
53242,0_89433,24
53243,0_89436,24
53244,0_89437,18
53245,0_89439,24
53246,0_89441,2
53247,0_89444,24
53248,0_89445,3
53249,0_89448,28
53250,0_89449,0
53251,0_89450,27
53252,0_89451,24
53253,0_89452,13
53254,0_89453,24
53255,0_89455,24
53256,0_89456,31
53257,0_89457,27
53258,0_89459,24
53259,0_89460,20
53260,0_89461,5
53261,0_89462,27
53262,0_89463,24
53263,0_89465,26
53264,0_89467,27
53265,0_89470,8
53266,0_89477,20
53267,0_89480,25
53268,0_89481,24
53269,0_89482,24
53270,0_89483,28
53271,0_89485,31
53272,0_89486,24
53273,0_89488,24
53274,0_89489,28
53275,0_89490,24
53276,0_89491,17
53277,0_89492,24
53278,0_89496,28
53279,0_89499,5
53280,0_89500,24
53281,0_89501,24
53282,0_89503,27
53283,0_89504,27
53284,0_89508,28
53285,0_89510,4
53286,0_89512,28
53287,0_89514,24
53288,0_89516,28
53289,0_89517,23
53290,0_89519,24
53291,0_89520,24
53292,0_89524,24
53293,0_89525,24
53294,0_89526,24
53295,0_89527,24
53296,0_89530,2
53297,0_89531,24
53298,0_89532,24
53299,0_89533,24
53300,0_89534,5
53301,0_89535,24
53302,0_89538,24
53303,0_89542,8
53304,0_89543,24
53305,0_89544,5
53306,0_89546,15
53307,0_89547,28
53308,0_89548,18
53309,0_89549,28
53310,0_89550,28
53311,0_89553,5
53312,0_89557,28
53313,0_89558,24
53314,0_89559,39
53315,0_89560,4
53316,0_89561,28
53317,0_89563,28
53318,0_89564,9
53319,0_89565,2
53320,0_89568,24
53321,0_89570,8
53322,0_89573,24
53323,0_89574,27
53324,0_89576,39
53325,0_89577,9
53326,0_89579,28
53327,0_89580,23
53328,0_89582,28
53329,0_89583,26
53330,0_89586,28
53331,0_89587,25
53332,0_89588,22
53333,0_89589,26
53334,0_89591,24
53335,0_89592,28
53336,0_89593,28
53337,0_89594,28
53338,0_89595,4
53339,0_89596,18
53340,0_89597,28
53341,0_89599,28
53342,0_89600,24
53343,0_89602,26
53344,0_89603,24
53345,0_89604,22
53346,0_89607,28
53347,0_89609,24
53348,0_89615,33
53349,0_89617,24
53350,0_89618,13
53351,0_89619,27
53352,0_89620,28
53353,0_89621,28
53354,0_89622,2
53355,0_89623,28
53356,0_89624,27
53357,0_89625,8
53358,0_89628,8
53359,0_89629,32
53360,0_89630,8
53361,0_89631,24
53362,0_89632,24
53363,0_89633,27
53364,0_89634,24
53365,0_89639,5
53366,0_89641,2
53367,0_89644,22
53368,0_89646,4
53369,0_89648,8
53370,0_89649,26
53371,0_89650,28
53372,0_89654,26
53373,0_89655,22
53374,0_89656,28
53375,0_89658,28
53376,0_89661,28
53377,0_89663,28
53378,0_89664,27
53379,0_89666,28
53380,0_89667,24
53381,0_89669,33
53382,0_89670,24
53383,0_89672,28
53384,0_89673,24
53385,0_89675,28
53386,0_89676,28
53387,0_89679,8
53388,0_89680,33
53389,0_89685,24
53390,0_89689,8
53391,0_89690,8
53392,0_89694,28
53393,0_89696,28
